epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.7980808017172796,1.2032852,0.34660469368100166,0.74994916
1,0.09000155369422454,0.32677114,0.11661646235734224,0.44895673
2,0.03584729514413459,0.22519615,0.016632989360005013,0.14945817
3,0.009048349050263985,0.105643146,0.020223411047027184,0.1540073
4,0.004569563981182428,0.076899715,0.009591177411493845,0.11533952
5,0.0051830514327294245,0.07834368,0.010422686638776213,0.11748929
6,0.002822945562965127,0.06301474,0.008976112512755208,0.11074209
7,0.004665279065246817,0.07445043,0.012022214083117433,0.12087816
8,0.0035766730668589895,0.06589227,0.006042438995791599,0.092585176
9,0.0029687237645917132,0.05902925,0.006235115029994631,0.09065664
10,0.0031261017008064836,0.06338451,0.008677204779814929,0.10234122
11,0.003320917162080364,0.06440842,0.005595829297817545,0.086125895
12,0.0025483399201809386,0.05493474,0.004699406141298823,0.07848263
13,0.0018948231738570886,0.0502206,0.0041284124345111195,0.07430686
14,0.001610897545266626,0.044121563,0.005603184929896088,0.084460214
15,0.0015988853022409946,0.041403376,0.00380752825003583,0.06892296
16,0.0016460619582871646,0.04421082,0.008615165192168206,0.111986816
17,0.0021388113472151898,0.048272587,0.0061445709034160245,0.086061984
18,0.0017881010817826096,0.049786024,0.0030611338406743016,0.06461475
19,0.002085029493601349,0.052773688,0.0069060482128406875,0.097161606
20,0.0015111812335817376,0.04157996,0.005939714326814283,0.09407082
21,0.0014177699811839643,0.04012122,0.004659435122448485,0.079730004
22,0.0012689215813332017,0.042268712,0.0028306014137342572,0.06919244
23,0.0015924385152476027,0.045199398,0.008934994140872732,0.115839705
24,0.0012032041204961656,0.037842978,0.005913576052989811,0.092372656
25,0.0012207376115411,0.03954236,0.005820395876071416,0.08430256
26,0.0011519640472135292,0.036559373,0.0028738324908772483,0.06593512
27,0.0009071704068232708,0.034784853,0.006726725403495948,0.09263526
28,0.001416715434542686,0.043328978,0.012516012939158827,0.14188844
29,0.00364299063991947,0.06703359,0.0041369942264282145,0.07455896
30,0.0016803350389476262,0.046949178,0.0036864545618300326,0.071085304
31,0.0016903923186713226,0.046459574,0.005688181954610627,0.08874397
32,0.0009952465962495647,0.035613965,0.006898275403727894,0.09409036
33,0.0013116525609374924,0.042933784,0.004351387658971362,0.075472966
34,0.0010506482010040439,0.03650709,0.002816584976244485,0.06619726
35,0.0010684852085406044,0.035554018,0.004451786984645878,0.07720482
36,0.0020759235517556697,0.05441799,0.002838394466380123,0.06447817
37,0.002270973371089306,0.05522042,0.011281265266006812,0.12921372
38,0.0011052866730096866,0.037575047,0.011530779476743191,0.133964
39,0.0011953160632776202,0.03852246,0.00386344401340466,0.06757927
40,0.0006628962910861661,0.02857154,0.005238557081611361,0.0870617
41,0.0007032658550087945,0.029737655,0.002714648100663908,0.063503005
42,0.0005907949607984954,0.026634356,0.0031944034271873534,0.070611805
43,0.001051008611525236,0.03772158,0.007484259629563894,0.09952313
44,0.0008901829949800632,0.031728264,0.004991106936358847,0.08808944
45,0.0010481747386513556,0.036207788,0.0033097258128691465,0.07107961
46,0.0017263794656815555,0.047686633,0.010781261982629076,0.12886639
47,0.0017329233870601885,0.04762533,0.0072908164584077895,0.10945049
48,0.0012803828219201771,0.04218101,0.005358493872336112,0.085497126
49,0.0013917155251172463,0.043149732,0.010139758232980967,0.12373866
50,0.0017053381765141668,0.042845722,0.003797130659222603,0.07771677
51,0.0006706352094036393,0.029088322,0.005172405217308551,0.08822723
52,0.0007234768226007137,0.030482868,0.00498722362681292,0.08786172
53,0.0004190891242267432,0.021893375,0.0033250003325520083,0.07169719
54,0.0007335887146783695,0.030884095,0.0027600255561992526,0.06555171
55,0.0010351248593398101,0.036921546,0.0026905258564511314,0.06725502
56,0.0010453780467768786,0.03567561,0.002609381735965144,0.06433655
57,0.0011328020080006408,0.04057625,0.0027423235114838462,0.06214072
58,0.0007162516751443892,0.029484577,0.0028644273697864264,0.068709
59,0.0005190138566002348,0.026121883,0.003461584768956527,0.071835145